Type,Part Number,Brand,Model,Rank,Benchmark,Samples,URL
CPU,BX8070811900K,Intel,Core i9-11900K,1,110,7159,https://cpu.userbenchmark.com/Intel-Core-i9-11900K/Rating/4110
CPU,BX8070811900KF,Intel,Core i9-11900KF,2,108,1756,https://cpu.userbenchmark.com/SpeedTest/1515781/11th-Gen-IntelR-CoreTM-i9-11900KF---350GHz
CPU,BX8070811700K,Intel,Core i7-11700K,3,106,13173,https://cpu.userbenchmark.com/Intel-Core-i7-11700K/Rating/4107
CPU,BX8070811700KF,Intel,Core i7-11700KF,4,105,2628,https://cpu.userbenchmark.com/SpeedTest/1514594/11th-Gen-IntelR-CoreTM-i7-11700KF---360GHz
CPU,BX8070811900,Intel,Core i9-11900,5,105,816,https://cpu.userbenchmark.com/SpeedTest/1515871/11th-Gen-IntelR-CoreTM-i9-11900---250GHz
CPU,BX8070811900F,Intel,Core i9-11900F,6,105,773,https://cpu.userbenchmark.com/SpeedTest/1492552/11th-Gen-IntelR-CoreTM-i9-11900F---250GHz
CPU,BX8070811600K,Intel,Core i5-11600K,7,104,7342,https://cpu.userbenchmark.com/Intel-Core-i5-11600K/Rating/4113
CPU,BX8070811600KF,Intel,Core i5-11600KF,8,104,1306,https://cpu.userbenchmark.com/SpeedTest/1512279/11th-Gen-IntelR-CoreTM-i5-11600KF---390GHz
CPU,BX8070811600,Intel,Core i5-11600,9,103,370,https://cpu.userbenchmark.com/SpeedTest/1543284/11th-Gen-IntelR-CoreTM-i5-11600---280GHz
CPU,BX8070110900K,Intel,Core i9-10900K,10,101,60097,https://cpu.userbenchmark.com/Intel-Core-i9-10900K/Rating/4071
CPU,BX8070110900KF,Intel,Core i9-10900KF,11,101,14556,https://cpu.userbenchmark.com/SpeedTest/1174369/IntelR-CoreTM-i9-10900KF-CPU---370GHz
CPU,BX80684I99900KS,Intel,Core i9-9900KS,12,101,11911,https://cpu.userbenchmark.com/SpeedTest/929964/IntelR-CoreTM-i9-9900KS-CPU---400GHz
CPU,BX8070811500,Intel,Core i5-11500,13,101,806,https://cpu.userbenchmark.com/SpeedTest/1496869/11th-Gen-IntelR-CoreTM-i5-11500---270GHz
CPU,100-100000061WOF,AMD,Ryzen 9 5900X,14,101,71073,https://cpu.userbenchmark.com/AMD-Ryzen-9-5900X/Rating/4087
CPU,100-100000059WOF,AMD,Ryzen 9 5950X,15,101,31324,https://cpu.userbenchmark.com/AMD-Ryzen-9-5950X/Rating/4086
CPU,BX8070110850K,Intel,Core i9-10850K,16,100,46410,https://cpu.userbenchmark.com/SpeedTest/1255865/IntelR-CoreTM-i9-10850K-CPU---360GHz
CPU,BX8070811700,Intel,Core i7-11700,17,100,3057,https://cpu.userbenchmark.com/SpeedTest/1450761/11th-Gen-IntelR-CoreTM-i7-11700---250GHz
CPU,BX8070811700F,Intel,Core i7-11700F,18,99.2,3049,https://cpu.userbenchmark.com/SpeedTest/1522100/11th-Gen-IntelR-CoreTM-i7-11700F---250GHz
CPU,100-100000063WOF,AMD,Ryzen 7 5800X,19,99.1,113696,https://cpu.userbenchmark.com/AMD-Ryzen-7-5800X/Rating/4085
CPU,,AMD,Ryzen 9 5900,20,98.4,220,https://cpu.userbenchmark.com/SpeedTest/1528736/AMD-Ryzen-9-5900-12-Core-Processor
CPU,BX8070110700K,Intel,Core i7-10700K,21,98.3,122478,https://cpu.userbenchmark.com/Intel-Core-i7-10700K/Rating/4070
CPU,BX8070110900F,Intel,Core i9-10900F,22,98,5037,https://cpu.userbenchmark.com/SpeedTest/1196789/IntelR-CoreTM-i9-10900F-CPU---280GHz
CPU,BX8070110700KF,Intel,Core i7-10700KF,23,97.9,21304,https://cpu.userbenchmark.com/SpeedTest/1171560/IntelR-CoreTM-i7-10700KF-CPU---380GHz
CPU,,AMD,Ryzen 7 5800,24,97.9,541,https://cpu.userbenchmark.com/SpeedTest/1496609/AMD-Ryzen-7-5800-8-Core-Processor
CPU,BX8070811400,Intel,Core i5-11400,25,97.6,4304,https://cpu.userbenchmark.com/Intel-Core-i5-11400/Rating/4112
CPU,BX8070811400F,Intel,Core i5-11400F,26,97.3,5061,https://cpu.userbenchmark.com/Intel-Core-i5-11400F/Rating/4111
CPU,BX80684I79700KF,Intel,Core i7-9700KF,27,97.1,27445,https://cpu.userbenchmark.com/SpeedTest/710154/IntelR-CoreTM-i7-9700KF-CPU---360GHz
CPU,BX80684I99900KF,Intel,Core i9-9900KF,28,97.1,17042,https://cpu.userbenchmark.com/SpeedTest/764533/IntelR-CoreTM-i9-9900KF-CPU---360GHz
CPU,BX80684I99900K,Intel,Core i9-9900K,29,97.1,384141,https://cpu.userbenchmark.com/Intel-Core-i9-9900K/Rating/4028
CPU,BX80684I79700K,Intel,Core i7-9700K,30,97,428490,https://cpu.userbenchmark.com/Intel-Core-i7-9700K/Rating/4030
CPU,,Intel,Core i9-11980HK,31,96.9,368,https://cpu.userbenchmark.com/SpeedTest/1569162/11th-Gen-IntelR-CoreTM-i9-11980HK---260GHz
CPU,,Intel,Core i9-10900,32,96.3,7363,https://cpu.userbenchmark.com/SpeedTest/1169242/IntelR-CoreTM-i9-10900-CPU---280GHz
CPU,100-100000065BOX,AMD,Ryzen 5 5600X,33,96.2,176525,https://cpu.userbenchmark.com/AMD-Ryzen-5-5600X/Rating/4084
CPU,BX8070110600KF,Intel,Core i5-10600KF,34,95.4,11523,https://cpu.userbenchmark.com/SpeedTest/1225152/IntelR-CoreTM-i5-10600KF-CPU---410GHz
CPU,BX8070110600K,Intel,Core i5-10600K,35,95.4,46896,https://cpu.userbenchmark.com/Intel-Core-i5-10600K/Rating/4072
CPU,BX8070110700,Intel,Core i7-10700,36,95,46228,https://cpu.userbenchmark.com/Intel-Core-i7-10700/Rating/4077
CPU,BX8070110700F,Intel,Core i7-10700F,37,94.7,23523,https://cpu.userbenchmark.com/SpeedTest/1183814/IntelR-CoreTM-i7-10700F-CPU---290GHz
CPU,,AMD,Ryzen 7 5700G,38,94.5,791,https://cpu.userbenchmark.com/SpeedTest/1552677/AMD-Ryzen-7-5700G-with-Radeon-Graphics
CPU,,Intel,Core i9-11950H,39,94.1,74,https://cpu.userbenchmark.com/SpeedTest/1554081/11th-Gen-IntelR-CoreTM-i9-11950H---260GHz
CPU,BX80684I59600KF,Intel,Core i5-9600KF,40,94.1,51085,https://cpu.userbenchmark.com/SpeedTest/772658/IntelR-CoreTM-i5-9600KF-CPU---370GHz
CPU,BX80684I59600K,Intel,Core i5-9600K,41,93.8,320335,https://cpu.userbenchmark.com/Intel-Core-i5-9600K/Rating/4031
CPU,BX80684I99900,Intel,Core i9-9900,42,93.7,8606,https://cpu.userbenchmark.com/SpeedTest/816115/IntelR-CoreTM-i9-9900-CPU---310GHz
CPU,BX80684I78086K,Intel,Core i7-8086K,43,93.6,37799,https://cpu.userbenchmark.com/SpeedTest/516988/IntelR-CoreTM-i7-8086K-CPU---400GHz
CPU,BX80684I79700F,Intel,Core i7-9700F,44,93.3,35641,https://cpu.userbenchmark.com/SpeedTest/816132/IntelR-CoreTM-i7-9700F-CPU---300GHz
CPU,BX80684I79700,Intel,Core i7-9700,45,93.1,59523,https://cpu.userbenchmark.com/SpeedTest/816180/IntelR-CoreTM-i7-9700-CPU---300GHz
CPU,BX8070110600,Intel,Core i5-10600,46,92.9,5333,https://cpu.userbenchmark.com/Intel-Core-i5-10600/Rating/4069
CPU,,Intel,Core i9-11900H,47,92.7,490,https://cpu.userbenchmark.com/SpeedTest/1539880/11th-Gen-IntelR-CoreTM-i9-11900H---250GHz
CPU,BX80684I78700K,Intel,Core i7-8700K,48,92.3,671091,https://cpu.userbenchmark.com/Intel-Core-i7-8700K/Rating/3937
CPU,,Intel,Core i7-11850H,49,92.1,100,https://cpu.userbenchmark.com/SpeedTest/1557007/11th-Gen-IntelR-CoreTM-i7-11850H---250GHz
CPU,,Intel,Core i7-11800H,50,91.9,4549,https://cpu.userbenchmark.com/SpeedTest/1542191/11th-Gen-IntelR-CoreTM-i7-11800H---230GHz
CPU,,AMD,Ryzen 5 5600G,51,91.8,1036,https://cpu.userbenchmark.com/SpeedTest/1553183/AMD-Ryzen-5-5600G-with-Radeon-Graphics
CPU,BX80684I58600K,Intel,Core i5-8600K,52,91.7,237976,https://cpu.userbenchmark.com/Intel-Core-i5-8600K/Rating/3941
CPU,BX80684I59600,Intel,Core i5-9600,53,91.3,537,https://cpu.userbenchmark.com/SpeedTest/853186/IntelR-CoreTM-i5-9600-CPU---310GHz
CPU,BX8070110500,Intel,Core i5-10500,54,91,5366,https://cpu.userbenchmark.com/Intel-Core-i5-10500/Rating/4078
CPU,,Intel,Core i3-10320,55,89.3,326,https://cpu.userbenchmark.com/SpeedTest/1180543/IntelR-CoreTM-i3-10320-CPU---380GHz
CPU,,AMD,Ryzen 9 5900HX,56,88.9,6307,https://cpu.userbenchmark.com/SpeedTest/1449683/AMD-Ryzen-9-5900HX-with-Radeon-Graphics
CPU,BX80684I78700,Intel,Core i7-8700,57,88.8,294284,https://cpu.userbenchmark.com/Intel-Core-i7-8700/Rating/3940
CPU,BX80684I59500,Intel,Core i5-9500,58,88.8,6533,https://cpu.userbenchmark.com/SpeedTest/825467/IntelR-CoreTM-i5-9500-CPU---300GHz
CPU,,AMD,Ryzen 9 5900HS,59,88.7,6956,https://cpu.userbenchmark.com/SpeedTest/1452199/AMD-Ryzen-9-5900HS-with-Radeon-Graphics
CPU,BX80684I58600,Intel,Core i5-8600,60,88.4,15461,https://cpu.userbenchmark.com/SpeedTest/477251/IntelR-CoreTM-i5-8600-CPU---310GHz
CPU,,Intel,Core i9-10980HK,61,88.3,5266,https://cpu.userbenchmark.com/SpeedTest/1065893/IntelR-CoreTM-i9-10980HK-CPU---240GHz
CPU,BX8070110400,Intel,Core i5-10400,62,88.1,44625,https://cpu.userbenchmark.com/Intel-Core-i5-10400/Rating/4073
CPU,100-100000279WOF,AMD,Ryzen 7 3800XT,63,88,12285,https://cpu.userbenchmark.com/SpeedTest/1218139/AMD-Ryzen-7-3800XT-8-Core-Processor
CPU,,AMD,Ryzen 7 4700G,64,88,649,https://cpu.userbenchmark.com/SpeedTest/1135003/AMD-Ryzen-7-4700G-8-Core-Processor
CPU,BX8070110400F,Intel,Core i5-10400F,65,87.9,70140,https://cpu.userbenchmark.com/Intel-Core-i5-10400F/Rating/4079
CPU,100-100000277WOF,AMD,Ryzen 9 3900XT,66,87.9,19280,https://cpu.userbenchmark.com/SpeedTest/1202614/AMD-Ryzen-9-3900XT-12-Core-Processor
CPU,100-100000023BOX,AMD,Ryzen 9 3900X,67,87.7,249034,https://cpu.userbenchmark.com/AMD-Ryzen-9-3900X/Rating/4044
CPU,BX80684I39350KF,Intel,Core i3-9350KF,68,87.6,962,https://cpu.userbenchmark.com/Intel-Core-i3-9350KF/Rating/4055
CPU,100-100000051WOF,AMD,Ryzen 9 3950X,69,87.6,44130,https://cpu.userbenchmark.com/AMD-Ryzen-9-3950X/Rating/4057
CPU,100-100000025BOX,AMD,Ryzen 7 3800X,70,87.4,152381,https://cpu.userbenchmark.com/AMD-Ryzen-7-3800X/Rating/4047
CPU,,Intel,Core i5-10500H,71,87.2,1137,https://cpu.userbenchmark.com/SpeedTest/1449890/IntelR-CoreTM-i5-10500H-CPU---250GHz
CPU,BX80677I77740X,Intel,Core i7-7740X,72,87.1,4127,https://cpu.userbenchmark.com/SpeedTest/304932/IntelR-CoreTM-i7-7740X-CPU---430GHz
CPU,BX80671I76900K,Intel,Core i7-6900K,73,86.9,5706,https://cpu.userbenchmark.com/Intel-Core-i7-6900K/Rating/3605
CPU,BX8070110300,Intel,Core i3-10300,74,86.8,237,https://cpu.userbenchmark.com/Intel-Core-i3-10300/Rating/4074
CPU,BX8069510940X,Intel,Core i9-10940X,75,86.8,1334,https://cpu.userbenchmark.com/SpeedTest/932085/IntelR-CoreTM-i9-10940X-CPU---330GHz
CPU,BX80677I77700K,Intel,Core i7-7700K,76,86.7,532152,https://cpu.userbenchmark.com/Intel-Core-i7-7700K/Rating/3647
CPU,,Intel,Core i7-10700T,77,86.7,630,https://cpu.userbenchmark.com/SpeedTest/1218230/IntelR-CoreTM-i7-10700T-CPU---200GHz
CPU,BX80684I58500,Intel,Core i5-8500,78,86.4,36778,https://cpu.userbenchmark.com/SpeedTest/447884/IntelR-CoreTM-i5-8500-CPU---300GHz
CPU,100-100000071BOX,AMD,Ryzen 7 3700X,79,86.4,673735,https://cpu.userbenchmark.com/AMD-Ryzen-7-3700X/Rating/4043
CPU,BX8069510900X,Intel,Core i9-10900X,80,86.3,3811,https://cpu.userbenchmark.com/SpeedTest/969950/IntelR-CoreTM-i9-10900X-CPU---370GHz
CPU,BX80684I59400F,Intel,Core i5-9400F,81,86.1,237094,https://cpu.userbenchmark.com/Intel-Core-i5-9400F/Rating/4051
CPU,,Intel,Core i9-10900T,82,86,88,https://cpu.userbenchmark.com/SpeedTest/1238258/IntelR-CoreTM-i9-10900T-CPU---190GHz
CPU,BX80684I59400,Intel,Core i5-9400,83,85.9,21153,https://cpu.userbenchmark.com/SpeedTest/735306/IntelR-CoreTM-i5-9400-CPU---290GHz
CPU,BX8069510920X,Intel,Core i9-10920X,84,85.8,1913,https://cpu.userbenchmark.com/SpeedTest/931866/IntelR-CoreTM-i9-10920X-CPU---350GHz
CPU,BX80673I99920X,Intel,Core i9-9920X,85,85.8,837,https://cpu.userbenchmark.com/SpeedTest/656219/IntelR-CoreTM-i9-9920X-CPU---350GHz
CPU,BX8070110105F,Intel,Core i3-10105F,86,85.8,1111,https://cpu.userbenchmark.com/SpeedTest/1482345/IntelR-CoreTM-i3-10105F-CPU---370GHz
CPU,BX80673I99940X,Intel,Core i9-9940X,87,85.7,1308,https://cpu.userbenchmark.com/SpeedTest/641326/IntelR-CoreTM-i9-9940X-CPU---330GHz
CPU,BX80671I76850K,Intel,Core i7-6850K,88,85.5,20430,https://cpu.userbenchmark.com/Intel-Core-i7-6850K/Rating/3606
CPU,BX80671I76950X,Intel,Core i7-6950X,89,85.5,4452,https://cpu.userbenchmark.com/Intel-Core-i7-6950X/Rating/3604
CPU,,Intel,Core i7-10875H,90,85.3,19406,https://cpu.userbenchmark.com/SpeedTest/1111393/IntelR-CoreTM-i7-10875H-CPU---230GHz
CPU,,Intel,Core i7-10870H,91,85.3,12858,https://cpu.userbenchmark.com/SpeedTest/1322918/IntelR-CoreTM-i7-10870H-CPU---220GHz
CPU,100-100000281BOX,AMD,Ryzen 5 3600XT,92,85.2,28971,https://cpu.userbenchmark.com/SpeedTest/1211585/AMD-Ryzen-5-3600XT-6-Core-Processor
CPU,,AMD,Ryzen 7 5800HS,93,85.1,917,https://cpu.userbenchmark.com/SpeedTest/1463823/AMD-Ryzen-7-5800HS-with-Radeon-Graphics
CPU,,Intel,Core i5-10600T,94,85.1,37,https://cpu.userbenchmark.com/SpeedTest/1250930/IntelR-CoreTM-i5-10600T-CPU---240GHz
CPU,BX80684I58400,Intel,Core i5-8400,95,84.7,240894,https://cpu.userbenchmark.com/Intel-Core-i5-8400/Rating/3939
CPU,BX80673I99960X,Intel,Core i9-9960X,96,84.6,642,https://cpu.userbenchmark.com/SpeedTest/653060/IntelR-CoreTM-i9-9960X-CPU---310GHz
CPU,,AMD,Ryzen 7 5800H,97,84.5,12974,https://cpu.userbenchmark.com/SpeedTest/1442974/AMD-Ryzen-7-5800H-with-Radeon-Graphics
CPU,100-100000010WOF,AMD,Ryzen TR 3960X,98,84.4,4597,https://cpu.userbenchmark.com/SpeedTest/969111/AMD-Ryzen-Threadripper-3960X-24-Core-Processor
CPU,BX80677I57640X,Intel,Core i5-7640X,99,84.4,2676,https://cpu.userbenchmark.com/SpeedTest/310543/IntelR-CoreTM-i5-7640X-CPU---400GHz
CPU,BX8070110100,Intel,Core i3-10100,100,84.2,19796,https://cpu.userbenchmark.com/Intel-Core-i3-10100/Rating/4075
CPU,BX8070110100F,Intel,Core i3-10100F,101,84.2,16241,https://cpu.userbenchmark.com/Intel-Core-i3-10100F/Rating/4082
CPU,BX80673I99900X,Intel,Core i9-9900X,102,84.1,2431,https://cpu.userbenchmark.com/SpeedTest/639130/IntelR-CoreTM-i9-9900X-CPU---350GHz
CPU,,AMD,Ryzen 9 4900H,103,83.9,2683,https://cpu.userbenchmark.com/SpeedTest/1185620/AMD-Ryzen-9-4900H-with-Radeon-Graphics
CPU,100-100000022BOX,AMD,Ryzen 5 3600X,104,83.9,258966,https://cpu.userbenchmark.com/AMD-Ryzen-5-3600X/Rating/4041
CPU,100-1000000158,AMD,Ryzen 5 3500X,105,83.8,34992,https://cpu.userbenchmark.com/AMD-Ryzen-5-3500X/Rating/4052
CPU,100-000000098,AMD,Ryzen 7 4800H,106,83.8,46259,https://cpu.userbenchmark.com/SpeedTest/1032976/AMD-Ryzen-7-4800H-with-Radeon-Graphics
CPU,100-100000011WOF,AMD,Ryzen TR 3970X,107,83.8,3394,https://cpu.userbenchmark.com/SpeedTest/970030/AMD-Ryzen-Threadripper-3970X-32-Core-Processor
CPU,BX80662I76700K,Intel,Core i7-6700K,108,83.7,573690,https://cpu.userbenchmark.com/Intel-Core-i7-6700K/Rating/3502
CPU,BX80673I97960X,Intel,Core i9-7960X,109,83.7,1784,https://cpu.userbenchmark.com/SpeedTest/357952/IntelR-CoreTM-i9-7960X-CPU---280GHz
CPU,BX80684I38350K,Intel,Core i3-8350K,110,83.5,24249,https://cpu.userbenchmark.com/Intel-Core-i3-8350K/Rating/3935
CPU,,AMD,Ryzen 9 4900HS,111,83.5,9595,https://cpu.userbenchmark.com/SpeedTest/1084184/AMD-Ryzen-9-4900HS-with-Radeon-Graphics
CPU,100-1000000050,AMD,Ryzen 5 3500,112,83.4,19150,https://cpu.userbenchmark.com/AMD-Ryzen-5-3500/Rating/4053
CPU,BX8069510980XE,Intel,Core i9-10980XE,113,83.4,2664,https://cpu.userbenchmark.com/SpeedTest/935899/IntelR-CoreTM-i9-10980XE-CPU---300GHz
CPU,100-100000031BOX,AMD,Ryzen 5 3600,114,83.4,985385,https://cpu.userbenchmark.com/AMD-Ryzen-5-3600/Rating/4040
CPU,,Intel,Core i5-10500T,115,83.3,492,https://cpu.userbenchmark.com/SpeedTest/1204939/IntelR-CoreTM-i5-10500T-CPU---230GHz
CPU,,AMD,Ryzen 7 4800HS,116,83.2,5939,https://cpu.userbenchmark.com/SpeedTest/1064059/AMD-Ryzen-7-4800HS-with-Radeon-Graphics
CPU,BX80677I57600K,Intel,Core i5-7600K,117,83,182729,https://cpu.userbenchmark.com/Intel-Core-i5-7600K/Rating/3885
CPU,,Intel,Core i7-10750H,118,83,134504,https://cpu.userbenchmark.com/SpeedTest/1053158/IntelR-CoreTM-i7-10750H-CPU---260GHz
CPU,BX80671I76800K,Intel,Core i7-6800K,119,82.9,43318,https://cpu.userbenchmark.com/Intel-Core-i7-6800K/Rating/3607
CPU,BX80646I74790K,Intel,Core i7-4790K,120,82.8,429970,https://cpu.userbenchmark.com/Intel-Core-i7-4790K/Rating/2384
CPU,BX80673I97940X,Intel,Core i9-7940X,121,82.8,3982,https://cpu.userbenchmark.com/SpeedTest/353078/IntelR-CoreTM-i9-7940X-CPU---310GHz
CPU,BX80648I75960X,Intel,Core i7-5960X,122,82.7,11879,https://cpu.userbenchmark.com/Intel-Core-i7-5960X/Rating/2580
CPU,BX80658i75775C,Intel,Core i7-5775C,123,82.7,1920,https://cpu.userbenchmark.com/SpeedTest/30276/IntelR-CoreTM-i7-5775C-CPU---330GHz
CPU,BX80673I97900X,Intel,Core i9-7900X,124,82.5,16054,https://cpu.userbenchmark.com/Intel-Core-i9-7900X/Rating/3936
CPU,BX80673I99820X,Intel,Core i9-9820X,125,82.5,1826,https://cpu.userbenchmark.com/SpeedTest/651318/IntelR-CoreTM-i9-9820X-CPU---330GHz
CPU,,Intel,Core i9-9980HK,126,82.3,6065,https://cpu.userbenchmark.com/SpeedTest/797907/IntelR-CoreTM-i9-9980HK-CPU---240GHz
CPU,100-000000163,AMD,Ryzen TR 3990X,127,82.2,902,https://cpu.userbenchmark.com/SpeedTest/1035665/AMD-Ryzen-Threadripper-3990X-64-Core-Processor
CPU,BX80673I99980X,Intel,Core i9-9980XE,128,82.1,1690,https://cpu.userbenchmark.com/SpeedTest/652504/IntelR-CoreTM-i9-9980XE-CPU---300GHz
CPU,BX80673I79800X,Intel,Core i7-9800X,129,82,3019,https://cpu.userbenchmark.com/SpeedTest/651256/IntelR-CoreTM-i7-9800X-CPU---380GHz
CPU,,AMD,Ryzen 9 5980HS,130,82,101,https://cpu.userbenchmark.com/SpeedTest/1493102/AMD-Ryzen-9-5980HS-with-Radeon-Graphics
CPU,BX80648I75930K,Intel,Core i7-5930K,131,81.9,37959,https://cpu.userbenchmark.com/Intel-Core-i7-5930K/Rating/2578
CPU,BX80673I97920X,Intel,Core i9-7920X,132,81.4,4815,https://cpu.userbenchmark.com/SpeedTest/278103/IntelR-CoreTM-i9-7920X-CPU---350GHz
CPU,,AMD,Ryzen 5 5600H,133,81.3,3174,https://cpu.userbenchmark.com/SpeedTest/1522632/AMD-Ryzen-5-5600H-with-Radeon-Graphics
CPU,BX80673I77820X,Intel,Core i7-7820X,134,81.2,26378,https://cpu.userbenchmark.com/Intel-Core-i7-7820X/Rating/3928
CPU,CM8068403358708,Intel,Core i5-8600T,135,81.2,242,https://cpu.userbenchmark.com/SpeedTest/506080/IntelR-CoreTM-i5-8600T-CPU---230GHz
CPU,BX80684I39100,Intel,Core i3-9100,136,81.2,8329,https://cpu.userbenchmark.com/SpeedTest/806339/IntelR-CoreTM-i3-9100-CPU---360GHz
CPU,BX80658i55675C,Intel,Core i5-5675C,137,81.1,872,https://cpu.userbenchmark.com/SpeedTest/31828/IntelR-CoreTM-i5-5675C-CPU---310GHz
CPU,CM8068403358413,Intel,Core i7-8700T,138,81.1,4058,https://cpu.userbenchmark.com/SpeedTest/480804/IntelR-CoreTM-i7-8700T-CPU---240GHz
CPU,YD270XBGAFBOX,AMD,Ryzen 7 2700X,139,81,446679,https://cpu.userbenchmark.com/AMD-Ryzen-7-2700X/Rating/3958
CPU,100-100000159BOX,AMD,Ryzen 3 3300X,140,80.9,12152,https://cpu.userbenchmark.com/AMD-Ryzen-3-3300X/Rating/4076
CPU,,Intel,Core i9-10885H,141,80.7,3455,https://cpu.userbenchmark.com/SpeedTest/1174414/IntelR-CoreTM-i9-10885H-CPU---240GHz
CPU,,Intel,Core i7-10850H,142,80.7,3073,https://cpu.userbenchmark.com/SpeedTest/1160496/IntelR-CoreTM-i7-10850H-CPU---270GHz
CPU,BX80633I74960X,Intel,Core i7-4960X,143,80.7,3813,https://cpu.userbenchmark.com/Intel-Core-i7-4960X/Rating/1977
CPU,,Intel,Xeon E3-1286 v3,144,80.6,22,https://cpu.userbenchmark.com/SpeedTest/33047/IntelR-XeonR-CPU-E3-1286-v3---370GHz
CPU,,Intel,Core i7-9850H,145,80.6,7138,https://cpu.userbenchmark.com/SpeedTest/826055/IntelR-CoreTM-i7-9850H-CPU---260GHz
CPU,,Intel,Core i7-8809G,146,80.6,3151,https://cpu.userbenchmark.com/SpeedTest/422264/IntelR-CoreTM-i7-8809G-CPU---310GHz
CPU,,Intel,Xeon E3-1245 v6,147,80.5,445,https://cpu.userbenchmark.com/SpeedTest/299743/IntelR-XeonR-CPU-E3-1245-v6---370GHz
CPU,BX80673I97980X,Intel,Core i9-7980XE,148,80.5,4162,https://cpu.userbenchmark.com/SpeedTest/352013/IntelR-CoreTM-i9-7980XE-CPU---260GHz
CPU,BX80684I39100F,Intel,Core i3-9100F,149,80.3,90116,https://cpu.userbenchmark.com/Intel-Core-i3-9100F/Rating/4054
CPU,,Intel,Xeon E3-1270 v6,150,80.3,495,https://cpu.userbenchmark.com/SpeedTest/278175/IntelR-XeonR-CPU-E3-1270-v6---380GHz
CPU,BX80648I75820K,Intel,Core i7-5820K,151,80.1,88268,https://cpu.userbenchmark.com/Intel-Core-i7-5820K/Rating/2579
CPU,,AMD,Ryzen 5 4600HS,152,80.1,930,https://cpu.userbenchmark.com/SpeedTest/1134526/AMD-Ryzen-5-4600HS-with-Radeon-Graphics
CPU,CL8068404069006,Intel,Core i9-9880H,153,80,7708,https://cpu.userbenchmark.com/SpeedTest/750169/IntelR-CoreTM-i9-9880H-CPU---230GHz
CPU,,Intel,Core i5-10200H,154,79.9,2235,https://cpu.userbenchmark.com/SpeedTest/1303113/IntelR-CoreTM-i5-10200H-CPU---240GHz
CPU,,Intel,Core i7-11370H,155,79.9,4704,https://cpu.userbenchmark.com/SpeedTest/1444990/11th-Gen-IntelR-CoreTM-i7-11370H---330GHz
CPU,,Intel,Core i5-10400T,156,79.8,500,https://cpu.userbenchmark.com/SpeedTest/1189479/IntelR-CoreTM-i5-10400T-CPU---200GHz
CPU,,Intel,Core i7 X 990,157,79.7,2722,https://cpu.userbenchmark.com/SpeedTest/2590/IntelR-CoreTM-i7-CPU-------X-990----347GHz
CPU,YD292XA8AFWOF,AMD,Ryzen TR 2920X,158,79.7,2825,https://cpu.userbenchmark.com/SpeedTest/625966/AMD-Ryzen-Threadripper-2920X-12-Core-Processor
CPU,BX80677I77700,Intel,Core i7-7700,159,79.4,227816,https://cpu.userbenchmark.com/Intel-Core-i7-7700/Rating/3887
CPU,,Intel,Xeon E5-1650 v3,160,79.4,5118,https://cpu.userbenchmark.com/SpeedTest/16320/IntelR-XeonR-CPU-E5-1650-v3---350GHz
CPU,CL8068404121817,Intel,Core i7-9750H,161,79.3,277875,https://cpu.userbenchmark.com/SpeedTest/766364/IntelR-CoreTM-i7-9750H-CPU---260GHz
CPU,,Intel,Core i7-11375H,162,79.3,223,https://cpu.userbenchmark.com/SpeedTest/1462657/11th-Gen-IntelR-CoreTM-i7-11375H---330GHz
CPU,BX80662I56600K,Intel,Core i5-6600K,163,79.3,332401,https://cpu.userbenchmark.com/Intel-Core-i5-6600K/Rating/3503
CPU,BX80673I77800X,Intel,Core i7-7800X,164,79.1,18527,https://cpu.userbenchmark.com/SpeedTest/304816/IntelR-CoreTM-i7-7800X-CPU---350GHz
CPU,100-000000100,AMD,Ryzen 5 4600H,165,79.1,34995,https://cpu.userbenchmark.com/SpeedTest/1110331/AMD-Ryzen-5-4600H-with-Radeon-Graphics
CPU,BX80619I73960X,Intel,Core i7-3960X,166,79,1953,https://cpu.userbenchmark.com/Intel-Core-i7-3960X/Rating/1973
CPU,YD295XA8UGAAF,AMD,Ryzen TR 2950X,167,79,8190,https://cpu.userbenchmark.com/SpeedTest/569025/AMD-Ryzen-Threadripper-2950X-16-Core-Processor
CPU,,Intel,Core i5-10400H,168,78.9,337,https://cpu.userbenchmark.com/SpeedTest/1084904/IntelR-CoreTM-i5-10400H-CPU---260GHz
CPU,,Intel,Core i5-10300H,169,78.9,48803,https://cpu.userbenchmark.com/SpeedTest/1027882/IntelR-CoreTM-i5-10300H-CPU---250GHz
CPU,,Intel,Core i7-3970X,170,78.9,2454,https://cpu.userbenchmark.com/SpeedTest/6794/IntelR-CoreTM-i7-3970X-CPU---350GHz
CPU,,Intel,Core i5-9400H,171,78.9,546,https://cpu.userbenchmark.com/SpeedTest/843530/IntelR-CoreTM-i5-9400H-CPU---250GHz
CPU,BX80684I38300,Intel,Core i3-8300,172,78.8,1766,https://cpu.userbenchmark.com/SpeedTest/484077/IntelR-CoreTM-i3-8300-CPU---370GHz
CPU,BX80677I57600,Intel,Core i5-7600,173,78.8,38427,https://cpu.userbenchmark.com/Intel-Core-i5-7600/Rating/3890
CPU,BX80633I74930K,Intel,Core i7-4930K,174,78.7,19045,https://cpu.userbenchmark.com/Intel-Core-i7-4930K/Rating/1976
